Date,Sensor_Name,Company,Workshop_Number,Inventory_Number,Equipment_Name,Temperature,Humidity
2024-04-06 14:00:00,Sensor_Temp_Humidity_1,Company_A,Workshop_2,EQ-1002,Furnace_B,27.36,49.99
2024-04-06 15:00:00,Sensor_Temp_Humidity_2,Company_A,Workshop_1,EQ-1003,Pump_C,26.13,18.56
2024-04-06 16:00:00,Sensor_Temp_Humidity_2,Company_C,Workshop_3,EQ-1001,Boiler_A,56.19,41.77
2024-04-06 17:00:00,Sensor_Temp_Humidity_2,Company_B,Workshop_3,EQ-1002,Furnace_B,42.63,46.68
2024-04-06 18:00:00,Sensor_Temp_Humidity_3,Company_C,Workshop_1,EQ-1002,Furnace_B,19.68,18.8
2024-04-06 19:00:00,Sensor_Temp_Humidity_3,Company_A,Workshop_2,EQ-1002,Furnace_B,43.0,27.33
2024-04-06 20:00:00,Sensor_Temp_Humidity_1,Company_C,Workshop_1,EQ-1001,Boiler_A,25.79,36.86
2024-04-06 21:00:00,Sensor_Temp_Humidity_2,Company_C,Workshop_2,EQ-1001,Boiler_A,20.33,24.05
2024-04-06 22:00:00,Sensor_Temp_Humidity_2,Company_C,Workshop_2,EQ-1003,Pump_C,69.25,13.54
2024-04-06 23:00:00,Sensor_Temp_Humidity_3,Company_B,Workshop_3,EQ-1002,Furnace_B,57.71,22.85
2024-04-07 00:00:00,Sensor_Temp_Humidity_1,Company_C,Workshop_3,EQ-1002,Furnace_B,29.0,47.95
2024-04-07 01:00:00,Sensor_Temp_Humidity_3,Company_C,Workshop_1,EQ-1001,Boiler_A,26.09,27.19
2024-04-07 02:00:00,Sensor_Temp_Humidity_2,Company_B,Workshop_3,EQ-1002,Furnace_B,59.91,36.21
2024-04-07 03:00:00,Sensor_Temp_Humidity_1,Company_A,Workshop_3,EQ-1001,Boiler_A,61.85,30.97
2024-04-07 04:00:00,Sensor_Temp_Humidity_2,Company_C,Workshop_1,EQ-1003,Pump_C,34.99,20.22
2024-04-07 05:00:00,Sensor_Temp_Humidity_2,Company_B,Workshop_1,EQ-1003,Pump_C,46.18,25.93
2024-04-07 06:00:00,Sensor_Temp_Humidity_3,Company_B,Workshop_1,EQ-1002,Furnace_B,43.75,32.0
2024-04-07 07:00:00,Sensor_Temp_Humidity_2,Company_C,Workshop_3,EQ-1002,Furnace_B,52.13,49.16
2024-04-07 08:00:00,Sensor_Temp_Humidity_3,Company_B,Workshop_1,EQ-1001,Boiler_A,62.15,14.18
2024-04-07 09:00:00,Sensor_Temp_Humidity_1,Company_A,Workshop_3,EQ-1001,Boiler_A,53.98,15.38
2024-04-07 10:00:00,Sensor_Temp_Humidity_3,Company_C,Workshop_2,EQ-1002,Furnace_B,40.32,14.64
2024-04-07 11:00:00,Sensor_Temp_Humidity_1,Company_B,Workshop_3,EQ-1001,Boiler_A,25.8,18.2
2024-04-07 12:00:00,Sensor_Temp_Humidity_2,Company_B,Workshop_2,EQ-1002,Furnace_B,49.22,33.41
2024-04-07 13:00:00,Sensor_Temp_Humidity_2,Company_B,Workshop_1,EQ-1001,Boiler_A,28.62,43.34
2024-04-07 14:00:00,Sensor_Temp_Humidity_3,Company_B,Workshop_2,EQ-1001,Boiler_A,35.6,13.23
2024-04-07 15:00:00,Sensor_Temp_Humidity_2,Company_C,Workshop_3,EQ-1003,Pump_C,50.47,19.38
2024-04-07 16:00:00,Sensor_Temp_Humidity_1,Company_B,Workshop_2,EQ-1001,Boiler_A,24.64,37.63
2024-04-07 17:00:00,Sensor_Temp_Humidity_3,Company_B,Workshop_1,EQ-1001,Boiler_A,18.64,18.64
2024-04-07 18:00:00,Sensor_Temp_Humidity_3,Company_C,Workshop_1,EQ-1003,Pump_C,43.29,33.55
2024-04-07 19:00:00,Sensor_Temp_Humidity_3,Company_B,Workshop_1,EQ-1001,Boiler_A,41.06,26.58
2024-04-07 20:00:00,Sensor_Temp_Humidity_1,Company_A,Workshop_3,EQ-1003,Pump_C,15.31,36.05
2024-04-07 21:00:00,Sensor_Temp_Humidity_1,Company_C,Workshop_2,EQ-1002,Furnace_B,49.1,31.42
2024-04-07 22:00:00,Sensor_Temp_Humidity_2,Company_C,Workshop_2,EQ-1002,Furnace_B,40.58,48.84
2024-04-07 23:00:00,Sensor_Temp_Humidity_2,Company_B,Workshop_3,EQ-1001,Boiler_A,37.79,14.27
2024-04-08 00:00:00,Sensor_Temp_Humidity_3,Company_B,Workshop_1,EQ-1002,Furnace_B,27.65,20.24
2024-04-08 01:00:00,Sensor_Temp_Humidity_3,Company_C,Workshop_3,EQ-1001,Boiler_A,25.56,46.18
2024-04-08 02:00:00,Sensor_Temp_Humidity_2,Company_A,Workshop_2,EQ-1001,Boiler_A,51.39,22.44
2024-04-08 03:00:00,Sensor_Temp_Humidity_2,Company_C,Workshop_1,EQ-1002,Furnace_B,52.41,12.33
2024-04-08 04:00:00,Sensor_Temp_Humidity_3,Company_B,Workshop_3,EQ-1003,Pump_C,69.98,16.86
2024-04-08 05:00:00,Sensor_Temp_Humidity_1,Company_A,Workshop_3,EQ-1003,Pump_C,62.23,26.14
2024-04-08 06:00:00,Sensor_Temp_Humidity_2,Company_B,Workshop_2,EQ-1002,Furnace_B,61.91,22.6
2024-04-08 07:00:00,Sensor_Temp_Humidity_3,Company_A,Workshop_2,EQ-1003,Pump_C,65.94,25.15
2024-04-08 08:00:00,Sensor_Temp_Humidity_2,Company_B,Workshop_2,EQ-1002,Furnace_B,51.16,17.78
2024-04-08 09:00:00,Sensor_Temp_Humidity_3,Company_A,Workshop_2,EQ-1003,Pump_C,28.56,36.73
2024-04-08 10:00:00,Sensor_Temp_Humidity_2,Company_B,Workshop_2,EQ-1003,Pump_C,55.52,28.32
2024-04-08 11:00:00,Sensor_Temp_Humidity_2,Company_B,Workshop_2,EQ-1001,Boiler_A,45.86,22.01
2024-04-08 12:00:00,Sensor_Temp_Humidity_2,Company_B,Workshop_3,EQ-1003,Pump_C,17.37,44.8
2024-04-08 13:00:00,Sensor_Temp_Humidity_1,Company_B,Workshop_1,EQ-1003,Pump_C,48.81,43.97
2024-04-08 14:00:00,Sensor_Temp_Humidity_1,Company_A,Workshop_3,EQ-1003,Pump_C,56.41,30.71
2024-04-08 15:00:00,Sensor_Temp_Humidity_3,Company_B,Workshop_3,EQ-1003,Pump_C,65.46,31.86
2024-04-08 16:00:00,Sensor_Temp_Humidity_3,Company_C,Workshop_3,EQ-1003,Pump_C,44.96,15.62
2024-04-08 17:00:00,Sensor_Temp_Humidity_3,Company_C,Workshop_2,EQ-1003,Pump_C,69.65,13.68
2024-04-08 18:00:00,Sensor_Temp_Humidity_2,Company_A,Workshop_2,EQ-1002,Furnace_B,36.74,28.65
2024-04-08 19:00:00,Sensor_Temp_Humidity_1,Company_C,Workshop_2,EQ-1001,Boiler_A,66.22,25.92
2024-04-08 20:00:00,Sensor_Temp_Humidity_3,Company_C,Workshop_2,EQ-1003,Pump_C,17.31,46.27
2024-04-08 21:00:00,Sensor_Temp_Humidity_3,Company_A,Workshop_1,EQ-1002,Furnace_B,61.34,28.64
2024-04-08 22:00:00,Sensor_Temp_Humidity_1,Company_B,Workshop_3,EQ-1003,Pump_C,41.91,17.64
2024-04-08 23:00:00,Sensor_Temp_Humidity_3,Company_A,Workshop_2,EQ-1002,Furnace_B,20.18,20.69
2024-04-09 00:00:00,Sensor_Temp_Humidity_2,Company_C,Workshop_2,EQ-1003,Pump_C,63.79,20.37
2024-04-09 01:00:00,Sensor_Temp_Humidity_1,Company_A,Workshop_2,EQ-1003,Pump_C,54.22,11.61
2024-04-09 02:00:00,Sensor_Temp_Humidity_1,Company_B,Workshop_3,EQ-1001,Boiler_A,16.27,15.34
2024-04-09 03:00:00,Sensor_Temp_Humidity_1,Company_A,Workshop_2,EQ-1003,Pump_C,47.75,27.97
2024-04-09 04:00:00,Sensor_Temp_Humidity_1,Company_C,Workshop_1,EQ-1002,Furnace_B,54.47,40.2
2024-04-09 05:00:00,Sensor_Temp_Humidity_1,Company_B,Workshop_1,EQ-1002,Furnace_B,17.67,36.05
2024-04-09 06:00:00,Sensor_Temp_Humidity_2,Company_A,Workshop_1,EQ-1001,Boiler_A,31.54,18.98
2024-04-09 07:00:00,Sensor_Temp_Humidity_1,Company_A,Workshop_3,EQ-1002,Furnace_B,17.51,22.01
2024-04-09 08:00:00,Sensor_Temp_Humidity_2,Company_C,Workshop_1,EQ-1003,Pump_C,22.22,42.77
2024-04-09 09:00:00,Sensor_Temp_Humidity_3,Company_A,Workshop_3,EQ-1002,Furnace_B,42.85,25.24
2024-04-09 10:00:00,Sensor_Temp_Humidity_2,Company_A,Workshop_3,EQ-1002,Furnace_B,20.79,40.76
2024-04-09 11:00:00,Sensor_Temp_Humidity_1,Company_A,Workshop_3,EQ-1001,Boiler_A,55.4,28.82
2024-04-09 12:00:00,Sensor_Temp_Humidity_3,Company_C,Workshop_3,EQ-1003,Pump_C,67.69,33.54
2024-04-09 13:00:00,Sensor_Temp_Humidity_1,Company_B,Workshop_3,EQ-1003,Pump_C,69.61,12.88
2024-04-09 14:00:00,Sensor_Temp_Humidity_2,Company_C,Workshop_1,EQ-1003,Pump_C,55.38,14.16
2024-04-09 15:00:00,Sensor_Temp_Humidity_3,Company_C,Workshop_3,EQ-1002,Furnace_B,64.38,30.78
2024-04-09 16:00:00,Sensor_Temp_Humidity_3,Company_B,Workshop_1,EQ-1003,Pump_C,38.85,32.78
2024-04-09 17:00:00,Sensor_Temp_Humidity_1,Company_A,Workshop_1,EQ-1001,Boiler_A,21.32,48.26
2024-04-09 18:00:00,Sensor_Temp_Humidity_3,Company_A,Workshop_3,EQ-1001,Boiler_A,63.89,35.66
2024-04-09 19:00:00,Sensor_Temp_Humidity_1,Company_A,Workshop_2,EQ-1002,Furnace_B,61.82,41.03
2024-04-09 20:00:00,Sensor_Temp_Humidity_3,Company_C,Workshop_2,EQ-1002,Furnace_B,66.71,25.29
2024-04-09 21:00:00,Sensor_Temp_Humidity_1,Company_B,Workshop_2,EQ-1003,Pump_C,51.34,24.58
2024-04-09 22:00:00,Sensor_Temp_Humidity_3,Company_B,Workshop_2,EQ-1003,Pump_C,21.4,18.18
2024-04-09 23:00:00,Sensor_Temp_Humidity_2,Company_A,Workshop_3,EQ-1001,Boiler_A,40.81,23.87
2024-04-10 00:00:00,Sensor_Temp_Humidity_2,Company_C,Workshop_3,EQ-1001,Boiler_A,16.23,34.38
2024-04-10 01:00:00,Sensor_Temp_Humidity_3,Company_B,Workshop_3,EQ-1003,Pump_C,24.82,40.28
2024-04-10 02:00:00,Sensor_Temp_Humidity_2,Company_A,Workshop_1,EQ-1003,Pump_C,32.86,43.39
2024-04-10 03:00:00,Sensor_Temp_Humidity_2,Company_B,Workshop_2,EQ-1002,Furnace_B,18.39,18.35
2024-04-10 04:00:00,Sensor_Temp_Humidity_3,Company_B,Workshop_3,EQ-1001,Boiler_A,54.49,47.75
2024-04-10 05:00:00,Sensor_Temp_Humidity_2,Company_B,Workshop_2,EQ-1002,Furnace_B,45.5,34.01
2024-04-10 06:00:00,Sensor_Temp_Humidity_2,Company_A,Workshop_1,EQ-1003,Pump_C,32.9,17.98
2024-04-10 07:00:00,Sensor_Temp_Humidity_1,Company_C,Workshop_2,EQ-1002,Furnace_B,51.92,49.61
2024-04-10 08:00:00,Sensor_Temp_Humidity_3,Company_B,Workshop_2,EQ-1002,Furnace_B,52.71,39.78
2024-04-10 09:00:00,Sensor_Temp_Humidity_2,Company_C,Workshop_1,EQ-1001,Boiler_A,25.38,32.76
2024-04-10 10:00:00,Sensor_Temp_Humidity_1,Company_C,Workshop_1,EQ-1002,Furnace_B,31.6,30.5
2024-04-10 11:00:00,Sensor_Temp_Humidity_1,Company_A,Workshop_2,EQ-1001,Boiler_A,56.54,46.07
2024-04-10 12:00:00,Sensor_Temp_Humidity_3,Company_B,Workshop_3,EQ-1001,Boiler_A,21.59,46.46
2024-04-10 13:00:00,Sensor_Temp_Humidity_2,Company_A,Workshop_2,EQ-1002,Furnace_B,30.13,43.39
2024-04-10 14:00:00,Sensor_Temp_Humidity_1,Company_C,Workshop_1,EQ-1001,Boiler_A,17.89,27.1
2024-04-10 15:00:00,Sensor_Temp_Humidity_2,Company_C,Workshop_3,EQ-1001,Boiler_A,38.49,14.08
2024-04-10 16:00:00,Sensor_Temp_Humidity_3,Company_B,Workshop_3,EQ-1002,Furnace_B,31.32,43.68
2024-04-10 17:00:00,Sensor_Temp_Humidity_2,Company_A,Workshop_3,EQ-1003,Pump_C,36.66,21.94
2024-04-10 18:00:00,Sensor_Temp_Humidity_1,Company_C,Workshop_1,EQ-1003,Pump_C,45.71,11.24
2024-04-10 19:00:00,Sensor_Temp_Humidity_1,Company_C,Workshop_3,EQ-1002,Furnace_B,40.44,21.18
2024-04-10 20:00:00,Sensor_Temp_Humidity_3,Company_B,Workshop_1,EQ-1001,Boiler_A,24.41,27.03
2024-04-10 21:00:00,Sensor_Temp_Humidity_3,Company_A,Workshop_1,EQ-1002,Furnace_B,41.09,24.05
2024-04-10 22:00:00,Sensor_Temp_Humidity_2,Company_B,Workshop_2,EQ-1002,Furnace_B,45.46,38.71
2024-04-10 23:00:00,Sensor_Temp_Humidity_1,Company_A,Workshop_3,EQ-1003,Pump_C,64.54,32.81
2024-04-11 00:00:00,Sensor_Temp_Humidity_1,Company_C,Workshop_1,EQ-1001,Boiler_A,16.87,42.84
2024-04-11 01:00:00,Sensor_Temp_Humidity_3,Company_C,Workshop_3,EQ-1002,Furnace_B,54.97,45.8
2024-04-11 02:00:00,Sensor_Temp_Humidity_3,Company_A,Workshop_2,EQ-1001,Boiler_A,66.3,20.58
2024-04-11 03:00:00,Sensor_Temp_Humidity_3,Company_A,Workshop_2,EQ-1003,Pump_C,21.26,15.55
2024-04-11 04:00:00,Sensor_Temp_Humidity_1,Company_A,Workshop_3,EQ-1003,Pump_C,48.23,42.67
2024-04-11 05:00:00,Sensor_Temp_Humidity_2,Company_B,Workshop_2,EQ-1002,Furnace_B,28.49,48.63
2024-04-11 06:00:00,Sensor_Temp_Humidity_2,Company_A,Workshop_2,EQ-1002,Furnace_B,67.1,23.69
2024-04-11 07:00:00,Sensor_Temp_Humidity_3,Company_B,Workshop_3,EQ-1002,Furnace_B,64.76,29.0
2024-04-11 08:00:00,Sensor_Temp_Humidity_1,Company_C,Workshop_2,EQ-1003,Pump_C,28.97,22.26
2024-04-11 09:00:00,Sensor_Temp_Humidity_1,Company_A,Workshop_3,EQ-1001,Boiler_A,37.56,23.91
2024-04-11 10:00:00,Sensor_Temp_Humidity_2,Company_B,Workshop_2,EQ-1003,Pump_C,16.27,12.05
2024-04-11 11:00:00,Sensor_Temp_Humidity_2,Company_A,Workshop_3,EQ-1002,Furnace_B,18.74,14.33
2024-04-11 12:00:00,Sensor_Temp_Humidity_3,Company_A,Workshop_2,EQ-1003,Pump_C,66.97,41.18
2024-04-11 13:00:00,Sensor_Temp_Humidity_1,Company_C,Workshop_3,EQ-1001,Boiler_A,50.2,40.89
2024-04-11 14:00:00,Sensor_Temp_Humidity_1,Company_B,Workshop_3,EQ-1001,Boiler_A,52.65,10.76
2024-04-11 15:00:00,Sensor_Temp_Humidity_2,Company_B,Workshop_3,EQ-1003,Pump_C,23.16,40.64
2024-04-11 16:00:00,Sensor_Temp_Humidity_2,Company_B,Workshop_2,EQ-1003,Pump_C,29.41,37.55
2024-04-11 17:00:00,Sensor_Temp_Humidity_1,Company_A,Workshop_1,EQ-1002,Furnace_B,40.47,16.3
2024-04-11 18:00:00,Sensor_Temp_Humidity_2,Company_C,Workshop_3,EQ-1003,Pump_C,65.43,44.03
2024-04-11 19:00:00,Sensor_Temp_Humidity_2,Company_C,Workshop_3,EQ-1001,Boiler_A,21.35,27.52
2024-04-11 20:00:00,Sensor_Temp_Humidity_1,Company_A,Workshop_1,EQ-1002,Furnace_B,54.85,17.41
2024-04-11 21:00:00,Sensor_Temp_Humidity_3,Company_C,Workshop_3,EQ-1003,Pump_C,21.08,46.88
2024-04-11 22:00:00,Sensor_Temp_Humidity_3,Company_B,Workshop_2,EQ-1003,Pump_C,34.85,10.7
2024-04-11 23:00:00,Sensor_Temp_Humidity_3,Company_B,Workshop_3,EQ-1003,Pump_C,66.54,13.5
2024-04-12 00:00:00,Sensor_Temp_Humidity_2,Company_A,Workshop_1,EQ-1001,Boiler_A,65.7,47.32
2024-04-12 01:00:00,Sensor_Temp_Humidity_2,Company_B,Workshop_2,EQ-1001,Boiler_A,38.82,46.7
2024-04-12 02:00:00,Sensor_Temp_Humidity_1,Company_B,Workshop_2,EQ-1003,Pump_C,40.68,19.11
2024-04-12 03:00:00,Sensor_Temp_Humidity_2,Company_B,Workshop_3,EQ-1001,Boiler_A,35.93,10.74
2024-04-12 04:00:00,Sensor_Temp_Humidity_2,Company_A,Workshop_1,EQ-1001,Boiler_A,17.44,42.7
2024-04-12 05:00:00,Sensor_Temp_Humidity_3,Company_C,Workshop_3,EQ-1002,Furnace_B,15.6,16.79
2024-04-12 06:00:00,Sensor_Temp_Humidity_3,Company_A,Workshop_1,EQ-1002,Furnace_B,58.33,20.16
2024-04-12 07:00:00,Sensor_Temp_Humidity_3,Company_B,Workshop_3,EQ-1003,Pump_C,32.75,31.82
2024-04-12 08:00:00,Sensor_Temp_Humidity_1,Company_C,Workshop_2,EQ-1001,Boiler_A,38.17,43.58
2024-04-12 09:00:00,Sensor_Temp_Humidity_1,Company_B,Workshop_1,EQ-1003,Pump_C,46.96,30.24
2024-04-12 10:00:00,Sensor_Temp_Humidity_2,Company_B,Workshop_2,EQ-1002,Furnace_B,19.0,13.95
2024-04-12 11:00:00,Sensor_Temp_Humidity_1,Company_A,Workshop_3,EQ-1003,Pump_C,46.93,33.78
2024-04-12 12:00:00,Sensor_Temp_Humidity_1,Company_C,Workshop_3,EQ-1001,Boiler_A,29.31,47.68
2024-04-12 13:00:00,Sensor_Temp_Humidity_2,Company_B,Workshop_1,EQ-1003,Pump_C,47.7,33.58
2024-04-12 14:00:00,Sensor_Temp_Humidity_3,Company_A,Workshop_1,EQ-1002,Furnace_B,25.6,35.1
2024-04-12 15:00:00,Sensor_Temp_Humidity_3,Company_A,Workshop_2,EQ-1001,Boiler_A,59.96,30.31
2024-04-12 16:00:00,Sensor_Temp_Humidity_3,Company_C,Workshop_2,EQ-1002,Furnace_B,58.22,21.85
2024-04-12 17:00:00,Sensor_Temp_Humidity_3,Company_A,Workshop_2,EQ-1003,Pump_C,39.42,29.37
2024-04-12 18:00:00,Sensor_Temp_Humidity_3,Company_A,Workshop_3,EQ-1001,Boiler_A,56.69,25.73
2024-04-12 19:00:00,Sensor_Temp_Humidity_2,Company_A,Workshop_2,EQ-1003,Pump_C,16.37,25.98
2024-04-12 20:00:00,Sensor_Temp_Humidity_2,Company_B,Workshop_2,EQ-1001,Boiler_A,62.81,19.51
2024-04-12 21:00:00,Sensor_Temp_Humidity_1,Company_A,Workshop_2,EQ-1003,Pump_C,16.77,15.34
2024-04-12 22:00:00,Sensor_Temp_Humidity_3,Company_B,Workshop_2,EQ-1003,Pump_C,18.22,18.62
2024-04-12 23:00:00,Sensor_Temp_Humidity_1,Company_A,Workshop_3,EQ-1001,Boiler_A,27.26,26.29
2024-04-13 00:00:00,Sensor_Temp_Humidity_1,Company_C,Workshop_2,EQ-1001,Boiler_A,60.59,34.14
2024-04-13 01:00:00,Sensor_Temp_Humidity_3,Company_B,Workshop_1,EQ-1003,Pump_C,44.82,45.57
2024-04-13 02:00:00,Sensor_Temp_Humidity_2,Company_C,Workshop_2,EQ-1002,Furnace_B,56.86,29.3
2024-04-13 03:00:00,Sensor_Temp_Humidity_1,Company_A,Workshop_3,EQ-1001,Boiler_A,37.86,41.48
2024-04-13 04:00:00,Sensor_Temp_Humidity_2,Company_A,Workshop_2,EQ-1001,Boiler_A,41.93,14.47
2024-04-13 05:00:00,Sensor_Temp_Humidity_2,Company_A,Workshop_1,EQ-1001,Boiler_A,63.65,37.05
2024-04-13 06:00:00,Sensor_Temp_Humidity_3,Company_B,Workshop_2,EQ-1002,Furnace_B,63.59,16.42
2024-04-13 07:00:00,Sensor_Temp_Humidity_1,Company_C,Workshop_3,EQ-1003,Pump_C,17.31,33.93
2024-04-13 08:00:00,Sensor_Temp_Humidity_2,Company_C,Workshop_3,EQ-1001,Boiler_A,55.7,35.11
2024-04-13 09:00:00,Sensor_Temp_Humidity_3,Company_C,Workshop_1,EQ-1003,Pump_C,66.47,26.13
2024-04-13 10:00:00,Sensor_Temp_Humidity_3,Company_A,Workshop_3,EQ-1002,Furnace_B,54.19,24.72
2024-04-13 11:00:00,Sensor_Temp_Humidity_2,Company_C,Workshop_3,EQ-1001,Boiler_A,26.0,13.81
2024-04-13 12:00:00,Sensor_Temp_Humidity_2,Company_A,Workshop_2,EQ-1001,Boiler_A,36.61,44.06
2024-04-13 13:00:00,Sensor_Temp_Humidity_2,Company_C,Workshop_3,EQ-1002,Furnace_B,39.86,14.08
2024-04-13 14:00:00,Sensor_Temp_Humidity_2,Company_C,Workshop_1,EQ-1002,Furnace_B,48.7,11.72
2024-04-13 15:00:00,Sensor_Temp_Humidity_2,Company_B,Workshop_1,EQ-1003,Pump_C,24.92,38.97
2024-04-13 16:00:00,Sensor_Temp_Humidity_1,Company_B,Workshop_3,EQ-1001,Boiler_A,46.06,44.44
2024-04-13 17:00:00,Sensor_Temp_Humidity_1,Company_C,Workshop_1,EQ-1001,Boiler_A,33.56,14.91
2024-04-13 18:00:00,Sensor_Temp_Humidity_3,Company_B,Workshop_2,EQ-1003,Pump_C,29.49,10.16
2024-04-13 19:00:00,Sensor_Temp_Humidity_3,Company_C,Workshop_3,EQ-1001,Boiler_A,59.46,30.82
2024-04-13 20:00:00,Sensor_Temp_Humidity_1,Company_C,Workshop_3,EQ-1003,Pump_C,64.74,15.11
2024-04-13 21:00:00,Sensor_Temp_Humidity_1,Company_B,Workshop_2,EQ-1002,Furnace_B,59.61,14.36
2024-04-13 22:00:00,Sensor_Temp_Humidity_2,Company_B,Workshop_3,EQ-1003,Pump_C,54.33,35.58
2024-04-13 23:00:00,Sensor_Temp_Humidity_3,Company_C,Workshop_2,EQ-1003,Pump_C,62.47,31.02
2024-04-14 00:00:00,Sensor_Temp_Humidity_1,Company_A,Workshop_1,EQ-1002,Furnace_B,33.49,21.77
2024-04-14 01:00:00,Sensor_Temp_Humidity_3,Company_B,Workshop_2,EQ-1001,Boiler_A,53.54,20.31
2024-04-14 02:00:00,Sensor_Temp_Humidity_1,Company_C,Workshop_1,EQ-1003,Pump_C,18.01,38.13
2024-04-14 03:00:00,Sensor_Temp_Humidity_3,Company_A,Workshop_1,EQ-1003,Pump_C,24.19,11.34
2024-04-14 04:00:00,Sensor_Temp_Humidity_1,Company_C,Workshop_2,EQ-1002,Furnace_B,26.36,48.79
2024-04-14 05:00:00,Sensor_Temp_Humidity_3,Company_B,Workshop_3,EQ-1002,Furnace_B,17.06,46.71
2024-04-14 06:00:00,Sensor_Temp_Humidity_3,Company_C,Workshop_1,EQ-1003,Pump_C,18.85,41.65
2024-04-14 07:00:00,Sensor_Temp_Humidity_2,Company_C,Workshop_2,EQ-1001,Boiler_A,40.21,21.08
2024-04-14 08:00:00,Sensor_Temp_Humidity_1,Company_B,Workshop_2,EQ-1003,Pump_C,22.98,37.97
2024-04-14 09:00:00,Sensor_Temp_Humidity_2,Company_A,Workshop_1,EQ-1001,Boiler_A,49.3,29.27
2024-04-14 10:00:00,Sensor_Temp_Humidity_1,Company_A,Workshop_2,EQ-1003,Pump_C,55.0,20.78
2024-04-14 11:00:00,Sensor_Temp_Humidity_3,Company_C,Workshop_3,EQ-1002,Furnace_B,37.16,10.66
2024-04-14 12:00:00,Sensor_Temp_Humidity_3,Company_A,Workshop_2,EQ-1003,Pump_C,46.92,12.96
2024-04-14 13:00:00,Sensor_Temp_Humidity_2,Company_A,Workshop_1,EQ-1002,Furnace_B,17.99,16.74
2024-04-14 14:00:00,Sensor_Temp_Humidity_3,Company_A,Workshop_1,EQ-1003,Pump_C,35.94,31.54
2024-04-14 15:00:00,Sensor_Temp_Humidity_3,Company_B,Workshop_1,EQ-1002,Furnace_B,58.0,24.21
2024-04-14 16:00:00,Sensor_Temp_Humidity_3,Company_A,Workshop_3,EQ-1003,Pump_C,16.16,23.47
2024-04-14 17:00:00,Sensor_Temp_Humidity_1,Company_C,Workshop_1,EQ-1001,Boiler_A,64.8,11.48
2024-04-14 18:00:00,Sensor_Temp_Humidity_2,Company_B,Workshop_3,EQ-1003,Pump_C,48.93,31.36
2024-04-14 19:00:00,Sensor_Temp_Humidity_1,Company_A,Workshop_2,EQ-1002,Furnace_B,28.02,30.1
2024-04-14 20:00:00,Sensor_Temp_Humidity_1,Company_A,Workshop_3,EQ-1001,Boiler_A,21.51,40.24
2024-04-14 21:00:00,Sensor_Temp_Humidity_1,Company_C,Workshop_2,EQ-1002,Furnace_B,30.38,32.83
2024-04-14 22:00:00,Sensor_Temp_Humidity_2,Company_A,Workshop_3,EQ-1003,Pump_C,24.24,14.7
2024-04-14 23:00:00,Sensor_Temp_Humidity_3,Company_C,Workshop_3,EQ-1002,Furnace_B,45.34,28.72
2024-04-15 00:00:00,Sensor_Temp_Humidity_3,Company_B,Workshop_2,EQ-1003,Pump_C,51.36,23.31
2024-04-15 01:00:00,Sensor_Temp_Humidity_1,Company_B,Workshop_3,EQ-1001,Boiler_A,47.95,44.25
2024-04-15 02:00:00,Sensor_Temp_Humidity_1,Company_B,Workshop_2,EQ-1003,Pump_C,26.34,26.11
2024-04-15 03:00:00,Sensor_Temp_Humidity_3,Company_B,Workshop_2,EQ-1001,Boiler_A,28.9,22.46
2024-04-15 04:00:00,Sensor_Temp_Humidity_2,Company_B,Workshop_1,EQ-1003,Pump_C,18.3,10.75
2024-04-15 05:00:00,Sensor_Temp_Humidity_1,Company_C,Workshop_1,EQ-1001,Boiler_A,60.22,32.47
2024-04-15 06:00:00,Sensor_Temp_Humidity_1,Company_B,Workshop_3,EQ-1002,Furnace_B,42.32,26.29
2024-04-15 07:00:00,Sensor_Temp_Humidity_1,Company_A,Workshop_2,EQ-1001,Boiler_A,59.29,20.98
2024-04-15 08:00:00,Sensor_Temp_Humidity_1,Company_A,Workshop_1,EQ-1002,Furnace_B,40.23,40.74
2024-04-15 09:00:00,Sensor_Temp_Humidity_1,Company_A,Workshop_2,EQ-1003,Pump_C,69.69,11.53
2024-04-15 10:00:00,Sensor_Temp_Humidity_1,Company_B,Workshop_3,EQ-1002,Furnace_B,18.33,45.47
2024-04-15 11:00:00,Sensor_Temp_Humidity_1,Company_A,Workshop_1,EQ-1001,Boiler_A,47.07,47.43
2024-04-15 12:00:00,Sensor_Temp_Humidity_2,Company_B,Workshop_3,EQ-1003,Pump_C,65.03,30.37
2024-04-15 13:00:00,Sensor_Temp_Humidity_1,Company_C,Workshop_2,EQ-1003,Pump_C,46.09,19.95
2024-04-15 14:00:00,Sensor_Temp_Humidity_3,Company_A,Workshop_3,EQ-1001,Boiler_A,53.87,45.72
2024-04-15 15:00:00,Sensor_Temp_Humidity_1,Company_C,Workshop_1,EQ-1003,Pump_C,68.05,16.05
2024-04-15 16:00:00,Sensor_Temp_Humidity_3,Company_C,Workshop_2,EQ-1002,Furnace_B,22.01,31.82
2024-04-15 17:00:00,Sensor_Temp_Humidity_2,Company_B,Workshop_3,EQ-1002,Furnace_B,31.79,49.01
2024-04-15 18:00:00,Sensor_Temp_Humidity_1,Company_A,Workshop_1,EQ-1002,Furnace_B,50.29,42.73
2024-04-15 19:00:00,Sensor_Temp_Humidity_1,Company_B,Workshop_3,EQ-1003,Pump_C,47.31,27.98
